ColumnInViewA,ColumnInViewB,DataType,SchemaNameA,ViewNameA,SchemaNameB,ViewNameB,SampleJoinQuery
ProjectID,ProjectID,int,Report,vw_Photos,Report,vw_ProjectScurve,SELECT * FROM [Report].[vw_Photos] AS a INNER JOIN [Report].[vw_ProjectScurve] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_Photos,Report,vw_ProjectPlanProgress,SELECT * FROM [Report].[vw_Photos] AS a INNER JOIN [Report].[vw_ProjectPlanProgress] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_Photos,Report,vw_ProjectMonthlyReport,SELECT * FROM [Report].[vw_Photos] AS a INNER JOIN [Report].[vw_ProjectMonthlyReport] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_ProjectMonthlyReport,Report,vw_ProjectPlanProgress,SELECT * FROM [Report].[vw_ProjectMonthlyReport] AS a INNER JOIN [Report].[vw_ProjectPlanProgress] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_ProjectMonthlyReport,Report,vw_ProjectScurve,SELECT * FROM [Report].[vw_ProjectMonthlyReport] AS a INNER JOIN [Report].[vw_ProjectScurve] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_ProjectMonthlyReport,Report,vw_WorkItems,SELECT * FROM [Report].[vw_ProjectMonthlyReport] AS a INNER JOIN [Report].[vw_WorkItems] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_ProjectMonthlyReport,Report,vw_ProjectPlan,SELECT * FROM [Report].[vw_ProjectMonthlyReport] AS a INNER JOIN [Report].[vw_ProjectPlan] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_ProjectMonthlyReport,Report,vw_WBS,SELECT * FROM [Report].[vw_ProjectMonthlyReport] AS a INNER JOIN [Report].[vw_WBS] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_ProjectMonthlyReport,Report,vw_Risks,SELECT * FROM [Report].[vw_ProjectMonthlyReport] AS a INNER JOIN [Report].[vw_Risks] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectId,int,Report,vw_ProjectMonthlyReport,Report,vw_Projects,SELECT * FROM [Report].[vw_ProjectMonthlyReport] AS a INNER JOIN [Report].[vw_Projects] AS b ON a.[ProjectID] = b.[ProjectId]
ProjectID,ProjectID,int,Report,vw_ProjectMonthlyReport,Report,vw_ResourceUsage,SELECT * FROM [Report].[vw_ProjectMonthlyReport] AS a INNER JOIN [Report].[vw_ResourceUsage] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_ProjectPlan,Report,vw_ResourceUsage,SELECT * FROM [Report].[vw_ProjectPlan] AS a INNER JOIN [Report].[vw_ResourceUsage] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectId,int,Report,vw_ProjectPlan,Report,vw_Projects,SELECT * FROM [Report].[vw_ProjectPlan] AS a INNER JOIN [Report].[vw_Projects] AS b ON a.[ProjectID] = b.[ProjectId]
ProjectID,ProjectID,int,Report,vw_ProjectPlan,Report,vw_Risks,SELECT * FROM [Report].[vw_ProjectPlan] AS a INNER JOIN [Report].[vw_Risks] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_ProjectPlan,Report,vw_WorkItems,SELECT * FROM [Report].[vw_ProjectPlan] AS a INNER JOIN [Report].[vw_WorkItems] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_ProjectPlan,Report,vw_WBS,SELECT * FROM [Report].[vw_ProjectPlan] AS a INNER JOIN [Report].[vw_WBS] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_ProjectPlan,Report,vw_ProjectScurve,SELECT * FROM [Report].[vw_ProjectPlan] AS a INNER JOIN [Report].[vw_ProjectScurve] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_ProjectPlan,Report,vw_ProjectPlanProgress,SELECT * FROM [Report].[vw_ProjectPlan] AS a INNER JOIN [Report].[vw_ProjectPlanProgress] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,bigint,Report,vw_ProjectPlanProgress,Report,vw_ProjectScurve,SELECT * FROM [Report].[vw_ProjectPlanProgress] AS a INNER JOIN [Report].[vw_ProjectScurve] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,bigint,Report,vw_ProjectPlanProgress,Report,vw_WorkItems,SELECT * FROM [Report].[vw_ProjectPlanProgress] AS a INNER JOIN [Report].[vw_WorkItems] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,bigint,Report,vw_ProjectPlanProgress,Report,vw_WBS,SELECT * FROM [Report].[vw_ProjectPlanProgress] AS a INNER JOIN [Report].[vw_WBS] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,bigint,Report,vw_ProjectPlanProgress,Report,vw_Risks,SELECT * FROM [Report].[vw_ProjectPlanProgress] AS a INNER JOIN [Report].[vw_Risks] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectId,bigint,Report,vw_ProjectPlanProgress,Report,vw_Projects,SELECT * FROM [Report].[vw_ProjectPlanProgress] AS a INNER JOIN [Report].[vw_Projects] AS b ON a.[ProjectID] = b.[ProjectId]
ProjectID,ProjectID,bigint,Report,vw_ProjectPlanProgress,Report,vw_ResourceUsage,SELECT * FROM [Report].[vw_ProjectPlanProgress] AS a INNER JOIN [Report].[vw_ResourceUsage] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectId,ProjectID,int,Report,vw_Projects,Report,vw_ResourceUsage,SELECT * FROM [Report].[vw_Projects] AS a INNER JOIN [Report].[vw_ResourceUsage] AS b ON a.[ProjectId] = b.[ProjectID]
ProjectId,ProjectID,int,Report,vw_Projects,Report,vw_Risks,SELECT * FROM [Report].[vw_Projects] AS a INNER JOIN [Report].[vw_Risks] AS b ON a.[ProjectId] = b.[ProjectID]
ProjectId,ProjectID,int,Report,vw_Projects,Report,vw_WBS,SELECT * FROM [Report].[vw_Projects] AS a INNER JOIN [Report].[vw_WBS] AS b ON a.[ProjectId] = b.[ProjectID]
ProjectId,ProjectID,int,Report,vw_Projects,Report,vw_WorkItems,SELECT * FROM [Report].[vw_Projects] AS a INNER JOIN [Report].[vw_WorkItems] AS b ON a.[ProjectId] = b.[ProjectID]
ProjectId,ProjectID,int,Report,vw_Projects,Report,vw_ProjectScurve,SELECT * FROM [Report].[vw_Projects] AS a INNER JOIN [Report].[vw_ProjectScurve] AS b ON a.[ProjectId] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_ProjectScurve,Report,vw_WorkItems,SELECT * FROM [Report].[vw_ProjectScurve] AS a INNER JOIN [Report].[vw_WorkItems] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_ProjectScurve,Report,vw_WBS,SELECT * FROM [Report].[vw_ProjectScurve] AS a INNER JOIN [Report].[vw_WBS] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_ProjectScurve,Report,vw_Risks,SELECT * FROM [Report].[vw_ProjectScurve] AS a INNER JOIN [Report].[vw_Risks] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_ProjectScurve,Report,vw_ResourceUsage,SELECT * FROM [Report].[vw_ProjectScurve] AS a INNER JOIN [Report].[vw_ResourceUsage] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_ResourceUsage,Report,vw_Risks,SELECT * FROM [Report].[vw_ResourceUsage] AS a INNER JOIN [Report].[vw_Risks] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_ResourceUsage,Report,vw_WBS,SELECT * FROM [Report].[vw_ResourceUsage] AS a INNER JOIN [Report].[vw_WBS] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_ResourceUsage,Report,vw_WorkItems,SELECT * FROM [Report].[vw_ResourceUsage] AS a INNER JOIN [Report].[vw_WorkItems] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_Risks,Report,vw_WBS,SELECT * FROM [Report].[vw_Risks] AS a INNER JOIN [Report].[vw_WBS] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_Risks,Report,vw_WorkItems,SELECT * FROM [Report].[vw_Risks] AS a INNER JOIN [Report].[vw_WorkItems] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectID,ProjectID,int,Report,vw_WBS,Report,vw_WorkItems,SELECT * FROM [Report].[vw_WBS] AS a INNER JOIN [Report].[vw_WorkItems] AS b ON a.[ProjectID] = b.[ProjectID]
ProjectPlanID,ProjectPlanID,int,Report,vw_PlanHistory,Report,vw_ProjectPlan,SELECT * FROM [Report].[vw_PlanHistory] AS a INNER JOIN [Report].[vw_ProjectPlan] AS b ON a.[ProjectPlanID] = b.[ProjectPlanID]
StatusPK,StatusPK,int,Report,vw_Issues,Report,vw_Risks,SELECT * FROM [Report].[vw_Issues] AS a INNER JOIN [Report].[vw_Risks] AS b ON a.[StatusPK] = b.[StatusPK]
WBSID,WBSID,int,Report,vw_CBS,Report,vw_PlanHistory,SELECT * FROM [Report].[vw_CBS] AS a INNER JOIN [Report].[vw_PlanHistory] AS b ON a.[WBSID] = b.[WBSID]
WBSID,WbsId,int,Report,vw_CBS,Report,vw_WBS,SELECT * FROM [Report].[vw_CBS] AS a INNER JOIN [Report].[vw_WBS] AS b ON a.[WBSID] = b.[WbsId]
WBSID,WBSID,int,Report,vw_CBS,Report,vw_WorkItems,SELECT * FROM [Report].[vw_CBS] AS a INNER JOIN [Report].[vw_WorkItems] AS b ON a.[WBSID] = b.[WBSID]
WBSID,WBSID,int,Report,vw_CBS,Report,vw_ResourceUsage,SELECT * FROM [Report].[vw_CBS] AS a INNER JOIN [Report].[vw_ResourceUsage] AS b ON a.[WBSID] = b.[WBSID]
WBSID,WBSID,int,Report,vw_PlanHistory,Report,vw_ResourceUsage,SELECT * FROM [Report].[vw_PlanHistory] AS a INNER JOIN [Report].[vw_ResourceUsage] AS b ON a.[WBSID] = b.[WBSID]
WBSID,WBSID,int,Report,vw_PlanHistory,Report,vw_WorkItems,SELECT * FROM [Report].[vw_PlanHistory] AS a INNER JOIN [Report].[vw_WorkItems] AS b ON a.[WBSID] = b.[WBSID]
WBSID,WbsId,int,Report,vw_PlanHistory,Report,vw_WBS,SELECT * FROM [Report].[vw_PlanHistory] AS a INNER JOIN [Report].[vw_WBS] AS b ON a.[WBSID] = b.[WbsId]
WBSID,WbsId,int,Report,vw_ResourceUsage,Report,vw_WBS,SELECT * FROM [Report].[vw_ResourceUsage] AS a INNER JOIN [Report].[vw_WBS] AS b ON a.[WBSID] = b.[WbsId]
WBSID,WBSID,int,Report,vw_ResourceUsage,Report,vw_WorkItems,SELECT * FROM [Report].[vw_ResourceUsage] AS a INNER JOIN [Report].[vw_WorkItems] AS b ON a.[WBSID] = b.[WBSID]
WbsId,WBSID,int,Report,vw_WBS,Report,vw_WorkItems,SELECT * FROM [Report].[vw_WBS] AS a INNER JOIN [Report].[vw_WorkItems] AS b ON a.[WbsId] = b.[WBSID]
